highlight_task_uuid,task_url,tua_uuid,article_batch_name,article_number,article_filename,article_sha256,article_text_length,destination,task_redundancy,taskrun_count,ah_taskrun_uuid,contributor_uuid,created,finish_time,elapsed_seconds,hg_tua_uuid,namespace,topic_name,case_number,highlight_count,start_pos,end_pos,target_text
671d3aa2-efba-45fe-a070-dde1d67ab647,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2744,,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,11,16,77688e87-8918-4f76-a389-4f6ecdc4c89b,343ecb7a-aeb5-4b21-9e9c-df545dafba99,2020-05-07 18:28:02.553723,2020-05-07 19:05:22.643687,2240.089964,7163295b-8cec-403d-b64a-f43e9a9f6e76,Form.2020_03txt,Assertions,1,1,1747,1868,"So far, as many as 988 people have died from the virus across Iran, 16,169 others been infected, and 5,389 have recovered"
671d3aa2-efba-45fe-a070-dde1d67ab647,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2744,,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,11,16,77688e87-8918-4f76-a389-4f6ecdc4c89b,343ecb7a-aeb5-4b21-9e9c-df545dafba99,2020-05-07 18:28:02.553723,2020-05-07 19:05:22.643687,2240.089964,9fe2ef08-edb3-4977-8c70-14e203b3a231,Form.2020_03txt,Arguments,1,2,156,333,"United States is keeping its sanctions against Iran in order to complement the bans\u2019 effect with the scourge of the new coronavirus that he believes might be a US-made bioweapon"
671d3aa2-efba-45fe-a070-dde1d67ab647,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2744,,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,11,16,77688e87-8918-4f76-a389-4f6ecdc4c89b,343ecb7a-aeb5-4b21-9e9c-df545dafba99,2020-05-07 18:28:02.553723,2020-05-07 19:05:22.643687,2240.089964,9fe2ef08-edb3-4977-8c70-14e203b3a231,Form.2020_03txt,Arguments,1,2,1104,1240,The US reinstated its sanctions against Iran in May 2018 after leaving aUN-endorsed nuclear agreement with Iran and five other countries
671d3aa2-efba-45fe-a070-dde1d67ab647,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2744,,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,11,16,77688e87-8918-4f76-a389-4f6ecdc4c89b,343ecb7a-aeb5-4b21-9e9c-df545dafba99,2020-05-07 18:28:02.553723,2020-05-07 19:05:22.643687,2240.089964,fc707cc5-d520-48e6-9324-589d423d913e,Form.2020_03txt,Arguments,2,1,337,542,"There are too many indications now that the virus has been leaked from a bioweapons lab in the United States,\u201d Dr. E. Michael Jones, writer and editor of the Culture Wars magazine, told Press TV on Tuesday"
671d3aa2-efba-45fe-a070-dde1d67ab647,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2744,,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,11,16,77688e87-8918-4f76-a389-4f6ecdc4c89b,343ecb7a-aeb5-4b21-9e9c-df545dafba99,2020-05-07 18:28:02.553723,2020-05-07 19:05:22.643687,2240.089964,10d97b32-1e60-40b4-9707-c1d4d327158e,Form.2020_03txt,Arguments,3,2,545,776,"The United States should lift the sanctions, but \u201cif it\u2019s a weapon, then, they would not want to do that. If it\u2019s a weapon, then, they are going to want to use the sanctions as part of the other weapon to force Iran into submission"
671d3aa2-efba-45fe-a070-dde1d67ab647,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2744,,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,11,16,77688e87-8918-4f76-a389-4f6ecdc4c89b,343ecb7a-aeb5-4b21-9e9c-df545dafba99,2020-05-07 18:28:02.553723,2020-05-07 19:05:22.643687,2240.089964,10d97b32-1e60-40b4-9707-c1d4d327158e,Form.2020_03txt,Arguments,3,2,953,1100,"The reason behind the confusion, he added, might be that the virus is \u201ca form of warfare that has to remain secret in order for it to be successful"
671d3aa2-efba-45fe-a070-dde1d67ab647,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2744,,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,11,16,77688e87-8918-4f76-a389-4f6ecdc4c89b,343ecb7a-aeb5-4b21-9e9c-df545dafba99,2020-05-07 18:28:02.553723,2020-05-07 19:05:22.643687,2240.089964,d6e77eb6-96b2-4901-b362-b8da27d0b8a7,Form.2020_03txt,Arguments,4,3,1243,1397,Tehran sued Washington at the International Court of Justice afterwards. The tribunal ruled that the US should lift its sanctions on humanitarian supplies
671d3aa2-efba-45fe-a070-dde1d67ab647,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2744,,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,11,16,77688e87-8918-4f76-a389-4f6ecdc4c89b,343ecb7a-aeb5-4b21-9e9c-df545dafba99,2020-05-07 18:28:02.553723,2020-05-07 19:05:22.643687,2240.089964,d6e77eb6-96b2-4901-b362-b8da27d0b8a7,Form.2020_03txt,Arguments,4,3,1490,1540,"Tehran roundly rejects the claim as a \u201cbrazen\u201d lie"
671d3aa2-efba-45fe-a070-dde1d67ab647,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2744,,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,11,16,77688e87-8918-4f76-a389-4f6ecdc4c89b,343ecb7a-aeb5-4b21-9e9c-df545dafba99,2020-05-07 18:28:02.553723,2020-05-07 19:05:22.643687,2240.089964,d6e77eb6-96b2-4901-b362-b8da27d0b8a7,Form.2020_03txt,Arguments,4,3,1543,1744,"The Islamic Republic has written to the United Nations and all international organizations, urging removal of the draconian measures that has come in the way of the country\u2019s fight against the outbreak"
671d3aa2-efba-45fe-a070-dde1d67ab647,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2744,,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,11,16,77688e87-8918-4f76-a389-4f6ecdc4c89b,343ecb7a-aeb5-4b21-9e9c-df545dafba99,2020-05-07 18:28:02.553723,2020-05-07 19:05:22.643687,2240.089964,6d000100-177d-442b-bea0-b1a0b4b765a9,Form.2020_03txt,Needs Fact-Check,1,1,1400,1488,"Washington, meanwhile, claims that it has exempted foodstuffs and medicine from the bans"
671d3aa2-efba-45fe-a070-dde1d67ab647,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2744,,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,11,16,7199bc71-9edf-4a13-a298-262ff7f30b4a,76f7394b-2141-457c-b1ad-443bb7ee53ae,2020-09-13 21:51:52.105173,2020-09-13 22:22:40.028758,1847.923585,dd7a69e4-ba6e-498f-aeea-7ec153788957,Form.2020_03txt,Quoted Sources,1,9,337,542,"There are too many indications now that the virus has been leaked from a bioweapons lab in the United States,\u201d Dr. E. Michael Jones, writer and editor of the Culture Wars magazine, told Press TV on Tuesday"
671d3aa2-efba-45fe-a070-dde1d67ab647,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2744,,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,11,16,7199bc71-9edf-4a13-a298-262ff7f30b4a,76f7394b-2141-457c-b1ad-443bb7ee53ae,2020-09-13 21:51:52.105173,2020-09-13 22:22:40.028758,1847.923585,dd7a69e4-ba6e-498f-aeea-7ec153788957,Form.2020_03txt,Quoted Sources,1,9,595,776,"if it\u2019s a weapon, then, they would not want to do that. If it\u2019s a weapon, then, they are going to want to use the sanctions as part of the other weapon to force Iran into submission"
671d3aa2-efba-45fe-a070-dde1d67ab647,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2744,,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,11,16,7199bc71-9edf-4a13-a298-262ff7f30b4a,76f7394b-2141-457c-b1ad-443bb7ee53ae,2020-09-13 21:51:52.105173,2020-09-13 22:22:40.028758,1847.923585,dd7a69e4-ba6e-498f-aeea-7ec153788957,Form.2020_03txt,Quoted Sources,1,9,780,785,Jones
671d3aa2-efba-45fe-a070-dde1d67ab647,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2744,,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,11,16,7199bc71-9edf-4a13-a298-262ff7f30b4a,76f7394b-2141-457c-b1ad-443bb7ee53ae,2020-09-13 21:51:52.105173,2020-09-13 22:22:40.028758,1847.923585,dd7a69e4-ba6e-498f-aeea-7ec153788957,Form.2020_03txt,Quoted Sources,1,9,900,941,no one can get to the heart of the matter
671d3aa2-efba-45fe-a070-dde1d67ab647,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2744,,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,11,16,7199bc71-9edf-4a13-a298-262ff7f30b4a,76f7394b-2141-457c-b1ad-443bb7ee53ae,2020-09-13 21:51:52.105173,2020-09-13 22:22:40.028758,1847.923585,dd7a69e4-ba6e-498f-aeea-7ec153788957,Form.2020_03txt,Quoted Sources,1,9,1024,1100,a form of warfare that has to remain secret in order for it to be successful
671d3aa2-efba-45fe-a070-dde1d67ab647,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2744,,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,11,16,7199bc71-9edf-4a13-a298-262ff7f30b4a,76f7394b-2141-457c-b1ad-443bb7ee53ae,2020-09-13 21:51:52.105173,2020-09-13 22:22:40.028758,1847.923585,dd7a69e4-ba6e-498f-aeea-7ec153788957,Form.2020_03txt,Quoted Sources,1,9,1400,1410,Washington
671d3aa2-efba-45fe-a070-dde1d67ab647,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2744,,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,11,16,7199bc71-9edf-4a13-a298-262ff7f30b4a,76f7394b-2141-457c-b1ad-443bb7ee53ae,2020-09-13 21:51:52.105173,2020-09-13 22:22:40.028758,1847.923585,dd7a69e4-ba6e-498f-aeea-7ec153788957,Form.2020_03txt,Quoted Sources,1,9,1423,1488,claims that it has exempted foodstuffs and medicine from the bans
671d3aa2-efba-45fe-a070-dde1d67ab647,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2744,,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,11,16,7199bc71-9edf-4a13-a298-262ff7f30b4a,76f7394b-2141-457c-b1ad-443bb7ee53ae,2020-09-13 21:51:52.105173,2020-09-13 22:22:40.028758,1847.923585,dd7a69e4-ba6e-498f-aeea-7ec153788957,Form.2020_03txt,Quoted Sources,1,9,1529,1535,brazen
671d3aa2-efba-45fe-a070-dde1d67ab647,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2744,,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,11,16,7199bc71-9edf-4a13-a298-262ff7f30b4a,76f7394b-2141-457c-b1ad-443bb7ee53ae,2020-09-13 21:51:52.105173,2020-09-13 22:22:40.028758,1847.923585,dd7a69e4-ba6e-498f-aeea-7ec153788957,Form.2020_03txt,Quoted Sources,1,9,1490,1496,Tehran
671d3aa2-efba-45fe-a070-dde1d67ab647,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2744,,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,11,16,7199bc71-9edf-4a13-a298-262ff7f30b4a,76f7394b-2141-457c-b1ad-443bb7ee53ae,2020-09-13 21:51:52.105173,2020-09-13 22:22:40.028758,1847.923585,a4a2a690-64f8-4ca3-ae69-569f57c49403,Form.2020_03txt,Assertions,1,3,117,333,"An American pundit speculates that the United States is keeping its sanctions against Iran in order to complement the bans\u2019 effect with the scourge of the new coronavirus that he believes might be a US-made bioweapon"
671d3aa2-efba-45fe-a070-dde1d67ab647,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2744,,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,11,16,7199bc71-9edf-4a13-a298-262ff7f30b4a,76f7394b-2141-457c-b1ad-443bb7ee53ae,2020-09-13 21:51:52.105173,2020-09-13 22:22:40.028758,1847.923585,a4a2a690-64f8-4ca3-ae69-569f57c49403,Form.2020_03txt,Assertions,1,3,1243,1314,Tehran sued Washington at the International Court of Justice afterwards
671d3aa2-efba-45fe-a070-dde1d67ab647,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2744,,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,11,16,7199bc71-9edf-4a13-a298-262ff7f30b4a,76f7394b-2141-457c-b1ad-443bb7ee53ae,2020-09-13 21:51:52.105173,2020-09-13 22:22:40.028758,1847.923585,a4a2a690-64f8-4ca3-ae69-569f57c49403,Form.2020_03txt,Assertions,1,3,1766,1868,"988 people have died from the virus across Iran, 16,169 others been infected, and 5,389 have recovered"
671d3aa2-efba-45fe-a070-dde1d67ab647,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2744,,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,11,16,7199bc71-9edf-4a13-a298-262ff7f30b4a,76f7394b-2141-457c-b1ad-443bb7ee53ae,2020-09-13 21:51:52.105173,2020-09-13 22:22:40.028758,1847.923585,db4d10b6-4a8e-4563-aa02-e1df16ca9b31,Form.2020_03txt,Arguments,1,1,545,588,The United States should lift the sanctions
671d3aa2-efba-45fe-a070-dde1d67ab647,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2744,,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,11,16,b467d014-f1ad-47e0-b30c-eae8232245dc,c4794cbc-9ac3-4e3e-9579-c366c478ba67,2020-10-09 17:42:35.343740,2020-10-09 17:45:27.791999,172.448259,43db32b1-417b-4bfb-b058-5ec9a125d3f7,Form.2020_03txt,Quoted Sources,1,1,448,516,"Dr. E. Michael Jones, writer and editor of the Culture Wars magazine"
671d3aa2-efba-45fe-a070-dde1d67ab647,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2744,,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,11,16,74ec328f-d69d-44f9-8cb6-d8acfd69552c,3aa90d59-2a4d-4374-ac08-6ca519a4c5d8,2020-11-26 03:15:27.759464,2020-11-26 03:24:50.670277,562.910813,0a8cb216-d8c4-4453-adaa-6b0c968d030b,Form.2020_03txt,Quoted Sources,1,6,337,516,"There are too many indications now that the virus has been leaked from a bioweapons lab in the United States,\u201d Dr. E. Michael Jones, writer and editor of the Culture Wars magazine"
671d3aa2-efba-45fe-a070-dde1d67ab647,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2744,,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,11,16,74ec328f-d69d-44f9-8cb6-d8acfd69552c,3aa90d59-2a4d-4374-ac08-6ca519a4c5d8,2020-11-26 03:15:27.759464,2020-11-26 03:24:50.670277,562.910813,0a8cb216-d8c4-4453-adaa-6b0c968d030b,Form.2020_03txt,Quoted Sources,1,6,595,776,"if it\u2019s a weapon, then, they would not want to do that. If it\u2019s a weapon, then, they are going to want to use the sanctions as part of the other weapon to force Iran into submission"
671d3aa2-efba-45fe-a070-dde1d67ab647,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2744,,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,11,16,74ec328f-d69d-44f9-8cb6-d8acfd69552c,3aa90d59-2a4d-4374-ac08-6ca519a4c5d8,2020-11-26 03:15:27.759464,2020-11-26 03:24:50.670277,562.910813,0a8cb216-d8c4-4453-adaa-6b0c968d030b,Form.2020_03txt,Quoted Sources,1,6,780,785,Jones
671d3aa2-efba-45fe-a070-dde1d67ab647,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2744,,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,11,16,74ec328f-d69d-44f9-8cb6-d8acfd69552c,3aa90d59-2a4d-4374-ac08-6ca519a4c5d8,2020-11-26 03:15:27.759464,2020-11-26 03:24:50.670277,562.910813,0a8cb216-d8c4-4453-adaa-6b0c968d030b,Form.2020_03txt,Quoted Sources,1,6,900,941,no one can get to the heart of the matter
671d3aa2-efba-45fe-a070-dde1d67ab647,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2744,,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,11,16,74ec328f-d69d-44f9-8cb6-d8acfd69552c,3aa90d59-2a4d-4374-ac08-6ca519a4c5d8,2020-11-26 03:15:27.759464,2020-11-26 03:24:50.670277,562.910813,0a8cb216-d8c4-4453-adaa-6b0c968d030b,Form.2020_03txt,Quoted Sources,1,6,1024,1100,a form of warfare that has to remain secret in order for it to be successful
671d3aa2-efba-45fe-a070-dde1d67ab647,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2744,,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,11,16,74ec328f-d69d-44f9-8cb6-d8acfd69552c,3aa90d59-2a4d-4374-ac08-6ca519a4c5d8,2020-11-26 03:15:27.759464,2020-11-26 03:24:50.670277,562.910813,0a8cb216-d8c4-4453-adaa-6b0c968d030b,Form.2020_03txt,Quoted Sources,1,6,1400,1540,"Washington, meanwhile, claims that it has exempted foodstuffs and medicine from the bans. Tehran roundly rejects the claim as a \u201cbrazen\u201d lie"
671d3aa2-efba-45fe-a070-dde1d67ab647,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2744,,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,11,16,74ec328f-d69d-44f9-8cb6-d8acfd69552c,3aa90d59-2a4d-4374-ac08-6ca519a4c5d8,2020-11-26 03:15:27.759464,2020-11-26 03:24:50.670277,562.910813,058b36a2-365f-4f06-8cf3-b12786301830,Form.2020_03txt,Assertions,1,1,1543,1744,"The Islamic Republic has written to the United Nations and all international organizations, urging removal of the draconian measures that has come in the way of the country\u2019s fight against the outbreak"
671d3aa2-efba-45fe-a070-dde1d67ab647,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2744,,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,11,16,74ec328f-d69d-44f9-8cb6-d8acfd69552c,3aa90d59-2a4d-4374-ac08-6ca519a4c5d8,2020-11-26 03:15:27.759464,2020-11-26 03:24:50.670277,562.910813,ef95bc25-72ab-4849-a223-d1f3a10cea7e,Form.2020_03txt,Arguments,1,2,545,776,"The United States should lift the sanctions, but \u201cif it\u2019s a weapon, then, they would not want to do that. If it\u2019s a weapon, then, they are going to want to use the sanctions as part of the other weapon to force Iran into submission"
671d3aa2-efba-45fe-a070-dde1d67ab647,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2744,,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,11,16,74ec328f-d69d-44f9-8cb6-d8acfd69552c,3aa90d59-2a4d-4374-ac08-6ca519a4c5d8,2020-11-26 03:15:27.759464,2020-11-26 03:24:50.670277,562.910813,ef95bc25-72ab-4849-a223-d1f3a10cea7e,Form.2020_03txt,Arguments,1,2,900,1100,"no one can get to the heart of the matter,\u201d he said. The reason behind the confusion, he added, might be that the virus is \u201ca form of warfare that has to remain secret in order for it to be successful"
671d3aa2-efba-45fe-a070-dde1d67ab647,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2744,,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,11,16,74ec328f-d69d-44f9-8cb6-d8acfd69552c,3aa90d59-2a4d-4374-ac08-6ca519a4c5d8,2020-11-26 03:15:27.759464,2020-11-26 03:24:50.670277,562.910813,dfc2a828-3e15-41ec-bd6a-42deadcd71dc,Form.2020_03txt,Needs Fact-Check,1,2,1104,1240,The US reinstated its sanctions against Iran in May 2018 after leaving aUN-endorsed nuclear agreement with Iran and five other countries
671d3aa2-efba-45fe-a070-dde1d67ab647,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2744,,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,11,16,74ec328f-d69d-44f9-8cb6-d8acfd69552c,3aa90d59-2a4d-4374-ac08-6ca519a4c5d8,2020-11-26 03:15:27.759464,2020-11-26 03:24:50.670277,562.910813,dfc2a828-3e15-41ec-bd6a-42deadcd71dc,Form.2020_03txt,Needs Fact-Check,1,2,1747,1868,"So far, as many as 988 people have died from the virus across Iran, 16,169 others been infected, and 5,389 have recovered"
671d3aa2-efba-45fe-a070-dde1d67ab647,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2744,,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,11,16,0a2f61b7-f4bf-451d-8205-3c90cdc5db12,8461092a-803d-46f3-8275-827ee2007622,2020-12-10 15:38:14.252522,2020-12-10 16:26:42.501123,2908.248601,d6c5afc8-5bf2-45ce-991d-f10813d81a8e,Form.2020_03txt,Quoted Sources,1,5,337,445,There are too many indications now that the virus has been leaked from a bioweapons lab in the United States
671d3aa2-efba-45fe-a070-dde1d67ab647,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2744,,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,11,16,0a2f61b7-f4bf-451d-8205-3c90cdc5db12,8461092a-803d-46f3-8275-827ee2007622,2020-12-10 15:38:14.252522,2020-12-10 16:26:42.501123,2908.248601,d6c5afc8-5bf2-45ce-991d-f10813d81a8e,Form.2020_03txt,Quoted Sources,1,5,448,468,Dr. E. Michael Jones
671d3aa2-efba-45fe-a070-dde1d67ab647,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2744,,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,11,16,0a2f61b7-f4bf-451d-8205-3c90cdc5db12,8461092a-803d-46f3-8275-827ee2007622,2020-12-10 15:38:14.252522,2020-12-10 16:26:42.501123,2908.248601,d6c5afc8-5bf2-45ce-991d-f10813d81a8e,Form.2020_03txt,Quoted Sources,1,5,900,941,no one can get to the heart of the matter
671d3aa2-efba-45fe-a070-dde1d67ab647,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2744,,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,11,16,0a2f61b7-f4bf-451d-8205-3c90cdc5db12,8461092a-803d-46f3-8275-827ee2007622,2020-12-10 15:38:14.252522,2020-12-10 16:26:42.501123,2908.248601,d6c5afc8-5bf2-45ce-991d-f10813d81a8e,Form.2020_03txt,Quoted Sources,1,5,1024,1100,a form of warfare that has to remain secret in order for it to be successful
671d3aa2-efba-45fe-a070-dde1d67ab647,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2744,,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,11,16,0a2f61b7-f4bf-451d-8205-3c90cdc5db12,8461092a-803d-46f3-8275-827ee2007622,2020-12-10 15:38:14.252522,2020-12-10 16:26:42.501123,2908.248601,d6c5afc8-5bf2-45ce-991d-f10813d81a8e,Form.2020_03txt,Quoted Sources,1,5,1529,1535,brazen
